Year data collection,Placement test score (%),Proficiency,Age,Age of exposure to English,Years studying English,Stay abroad in English speaking country (>= 1 month),Stay abroad (months),Proficiency (self-assessment) speaking,Proficiency (self-assessment) listening,Proficiency (self-assessment) reading,Proficiency (self-assessment) writing,Proficiency (self-assessment),Proficiency (self-assessment) in additional language speaking,Proficiency (self-assessment) in additional language listening,Proficiency (self-assessment) in additional language reading,Proficiency (self-assessment) in additional language writing,Task number,Language certificates (highest level),FatherL1=L1,MotherL1=L1,Parents L1 different,is L1 spoken at home,is Father L1 spoken at home,is Mother L1 spoken at home,Number of languages spoken at home,is English spoken at home,Number of additional foreign languages,French,German,Spanish,Italian,Latin,Chinese,Portuguese,Japanese,Russian,Greek,Arabic,Turkish,Number of additional foreign language(s) not M/F's L1 and home L,Sex: Female,L1: German,Online,unique_word_count,lexical_diversity,sentence_count,avg_words_per_sentence,punctuation_count,gunning_fog_index,lemmatized_freqs_avg,lemmatized_freqs_None_ratio,pos_ratio_n,pos_ratio_v,pos_ratio_j,pos_ratio_r,pos_ratio_i,pos_ratio_p,pos_ratio_c,pos_ratio_d,pos_ratio_m,pos_ratio_u,pos_ratio_a
2016,76.7,4,25.0,10.0,14.0,0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,13,2.8,True,True,True,True,True,True,1,False,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1,1,134,0.42948717948717946,18,17.333333333333332,30,6.95,554.1626016260162,0.25203252032520324,0.3089430894308943,0.24390243902439024,0.056910569105691054,0.11382113821138211,0.13008130081300814,0.06504065040650407,0.016260162601626018,0.016260162601626018,0.0,0.0,0.0
2016,76.7,4,52.0,11.0,11.0,1,6.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,13,2.8,True,True,True,True,True,True,1,False,2,1,0,0,1,0,0,0,0,0,0,0,0,2,1.0,1,1,157,0.43490304709141275,16,22.5625,36,9.26,581.083916083916,0.2937062937062937,0.25874125874125875,0.1958041958041958,0.1258741258741259,0.14685314685314685,0.1048951048951049,0.055944055944055944,0.027972027972027972,0.04195804195804196,0.0,0.0,0.0
2018,78.3,4,19.0,10.0,10.0,1,5.0,4.0,4.0,5.0,4.0,4.25,2.0,2.0,2.0,2.0,14,0.0,True,True,True,True,True,True,1,False,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1,1,102,0.4788732394366197,10,21.3,14,8.62,449.78350515463916,0.25773195876288657,0.29896907216494845,0.24742268041237114,0.020618556701030927,0.1134020618556701,0.12371134020618557,0.07216494845360824,0.020618556701030927,0.030927835051546393,0.0,0.0,0.0
2019,78.3,4,19.0,9.0,10.0,0,0.0,3.0,4.0,4.0,4.0,3.75,3.0,2.6,2.6,2.4,14,4.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,152,0.36626506024096384,21,19.761904761904763,39,7.8,502.32089552238807,0.20149253731343283,0.26119402985074625,0.3208955223880597,0.03731343283582089,0.11194029850746269,0.11194029850746269,0.05970149253731343,0.014925373134328358,0.029850746268656716,0.0,0.0,0.0
2018,78.3,4,19.0,9.0,10.0,0,0.0,4.0,5.0,5.0,4.0,4.5,2.2,2.4,2.2,2.0,14,2.6,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,152,0.41081081081081083,24,15.416666666666666,40,6.13,484.5857142857143,0.22142857142857142,0.20714285714285716,0.30714285714285716,0.07142857142857142,0.11428571428571428,0.12142857142857143,0.06428571428571428,0.014285714285714285,0.02857142857142857,0.007142857142857143,0.0,0.0
2018,78.3,4,19.0,8.0,11.0,0,0.0,5.0,4.0,5.0,5.0,4.75,2.0,2.0,1.0,2.0,14,3.6,True,False,False,True,True,False,1,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,1,66,0.5739130434782609,5,23.0,12,9.02,521.984126984127,0.23809523809523808,0.38095238095238093,0.20634920634920634,0.031746031746031744,0.06349206349206349,0.12698412698412698,0.06349206349206349,0.031746031746031744,0.031746031746031744,0.0,0.0,0.0
2016,78.3,4,19.0,11.0,9.0,0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,13,3.6,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,165,0.4647887323943662,25,14.2,59,5.34,534.1066666666667,0.2866666666666667,0.23333333333333334,0.22666666666666666,0.09333333333333334,0.14,0.11333333333333333,0.05333333333333334,0.02666666666666667,0.02666666666666667,0.006666666666666667,0.0,0.0
2018,78.3,4,20.0,4.0,16.0,1,6.0,5.0,5.0,5.0,4.0,4.75,3.0,4.0,4.0,3.0,14,4.2,True,True,True,True,True,True,1,False,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1,1,117,0.536697247706422,9,24.22222222222222,17,9.41,429.95535714285717,0.25892857142857145,0.3125,0.23214285714285715,0.08035714285714286,0.0625,0.10714285714285714,0.05357142857142857,0.026785714285714284,0.05357142857142857,0.0,0.0,0.0
2016,78.3,4,21.0,8.0,13.0,1,12.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,13,2.8,True,False,False,True,True,False,1,False,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1,1,184,0.45544554455445546,19,21.263157894736842,28,8.26,570.9636363636364,0.23636363636363636,0.23030303030303031,0.2545454545454545,0.10909090909090909,0.14545454545454545,0.09696969696969697,0.06666666666666667,0.024242424242424242,0.03636363636363636,0.006060606060606061,0.0,0.0
2019,78.3,4,21.0,12.0,9.0,1,10.0,6.0,6.0,5.0,4.0,5.25,1.8,2.0,2.6,2.2,14,5.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,135,0.38571428571428573,23,15.217391304347826,35,5.73,443.992,0.232,0.248,0.288,0.072,0.064,0.136,0.04,0.016,0.04,0.024,0.0,0.0
2019,78.3,4,23.0,7.0,16.0,1,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,14,5.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,148,0.4228571428571429,15,23.333333333333332,34,9.32,541.6643356643357,0.2867132867132867,0.2867132867132867,0.23776223776223776,0.09090909090909091,0.11188811188811189,0.08391608391608392,0.04895104895104895,0.02097902097902098,0.03496503496503497,0.006993006993006993,0.0,0.0
2018,78.3,4,23.0,7.0,16.0,0,0.0,4.0,5.0,5.0,4.0,4.5,3.2,3.6,2.8,2.2,14,3.8,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,96,0.45933014354066987,12,17.416666666666668,16,7.48,458.0344827586207,0.26436781609195403,0.19540229885057472,0.3103448275862069,0.10344827586206896,0.06896551724137931,0.10344827586206896,0.04597701149425287,0.034482758620689655,0.05747126436781609,0.022988505747126436,0.0,0.0
2018,80.0,5,18.0,8.0,10.0,0,0.0,6.0,6.0,6.0,5.0,5.75,3.2,3.4,3.2,3.2,14,3.8,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,100,0.5376344086021505,10,18.6,19,7.88,375.3157894736842,0.28421052631578947,0.23157894736842105,0.28421052631578947,0.05263157894736842,0.07368421052631578,0.12631578947368421,0.042105263157894736,0.021052631578947368,0.06315789473684211,0.0,0.0,0.0
2016,80.0,5,19.0,8.0,11.0,0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,13,3.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,110,0.514018691588785,18,11.88888888888889,23,5.5,498.8469387755102,0.2857142857142857,0.23469387755102042,0.24489795918367346,0.05102040816326531,0.11224489795918367,0.12244897959183673,0.061224489795918366,0.07142857142857142,0.030612244897959183,0.01020408163265306,0.0,0.0
2018,80.0,5,19.0,10.0,9.0,0,0.0,5.0,4.0,5.0,5.0,4.75,3.0,3.0,4.0,4.0,14,4.4,False,True,False,True,False,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,136,0.48398576512455516,11,25.545454545454547,35,10.29,393.10655737704917,0.2540983606557377,0.22950819672131148,0.2540983606557377,0.04918032786885246,0.18032786885245902,0.09836065573770492,0.06557377049180328,0.02459016393442623,0.040983606557377046,0.0,0.0,0.0
2018,80.0,5,20.0,10.0,10.0,0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,14,3.4,True,True,True,True,True,True,1,False,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,1,166,0.47293447293447294,11,31.90909090909091,24,12.44,561.9290322580645,0.25161290322580643,0.2967741935483871,0.2838709677419355,0.08387096774193549,0.09032258064516129,0.0967741935483871,0.05161290322580645,0.012903225806451613,0.03225806451612903,0.0,0.0,0.0
2019,80.0,5,20.0,8.0,12.5,0,0.0,4.0,5.0,5.0,5.0,4.75,2.2,2.2,2.6,2.2,14,4.2,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,93,0.40969162995594716,11,20.636363636363637,18,7.98,337.632183908046,0.2413793103448276,0.1724137931034483,0.26436781609195403,0.09195402298850575,0.13793103448275862,0.11494252873563218,0.05747126436781609,0.022988505747126436,0.05747126436781609,0.0,0.0,0.0
2019,80.0,5,21.0,11.0,10.0,1,9.0,5.0,5.0,5.0,4.0,4.75,3.0,2.0,3.0,2.0,14,0.0,False,True,False,True,False,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,76,0.608,6,20.833333333333332,8,10.19,488.13698630136986,0.2602739726027397,0.2328767123287671,0.2602739726027397,0.0410958904109589,0.0684931506849315,0.1095890410958904,0.0410958904109589,0.0273972602739726,0.0958904109589041,0.0273972602739726,0.0,0.0
2016,80.0,5,21.0,10.0,11.0,1,12.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,13,2.8,True,True,True,True,True,True,1,False,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1,1,99,0.5409836065573771,10,18.3,17,6.6,511.4021739130435,0.2826086956521739,0.21739130434782608,0.20652173913043478,0.11956521739130435,0.11956521739130435,0.09782608695652174,0.05434782608695652,0.043478260869565216,0.05434782608695652,0.021739130434782608,0.0,0.0
2016,80.0,5,21.0,10.0,11.0,0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,13,3.0,True,True,True,True,True,True,1,False,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1,1,85,0.53125,8,20.0,22,7.82,453.6794871794872,0.2692307692307692,0.24358974358974358,0.2948717948717949,0.05128205128205128,0.07692307692307693,0.08974358974358974,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.02564102564102564,0.0,0.0
2016,80.0,5,21.0,5.0,16.0,0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,13,3.6,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,225,0.375,28,21.428571428571427,52,7.15,719.7190476190476,0.23809523809523808,0.24285714285714285,0.2714285714285714,0.1,0.11904761904761904,0.10476190476190476,0.047619047619047616,0.01904761904761905,0.023809523809523808,0.009523809523809525,0.0,0.0
2016,80.0,5,22.0,10.0,9.0,1,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13,2.2,True,True,True,True,True,True,1,False,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1,1,146,0.43582089552238806,16,20.9375,25,8.92,490.0970149253731,0.22388059701492538,0.23134328358208955,0.27611940298507465,0.11940298507462686,0.12686567164179105,0.11940298507462686,0.03731343283582089,0.014925373134328358,0.029850746268656716,0.007462686567164179,0.0,0.0
2016,80.0,5,27.0,5.0,21.0,1,7.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,13,4.0,True,False,False,True,True,False,1,False,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1,1,100,0.46296296296296297,15,14.4,42,4.76,477.4111111111111,0.28888888888888886,0.2111111111111111,0.26666666666666666,0.06666666666666667,0.05555555555555555,0.12222222222222222,0.06666666666666667,0.05555555555555555,0.06666666666666667,0.0,0.0,0.0
2019,81.7,5,18.0,7.0,11.0,0,0.0,6.0,5.0,5.0,5.0,5.25,3.0,2.8,3.2,3.0,14,3.6,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,122,0.45864661654135336,13,20.46153846153846,31,8.09,563.175925925926,0.25,0.18518518518518517,0.26851851851851855,0.09259259259259259,0.12037037037037036,0.14814814814814814,0.07407407407407407,0.009259259259259259,0.037037037037037035,0.009259259259259259,0.0,0.0
2016,81.7,5,19.0,8.0,10.0,0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,132,0.4520547945205479,16,18.25,44,7.52,486.3613445378151,0.2184873949579832,0.226890756302521,0.226890756302521,0.09243697478991597,0.13445378151260504,0.1092436974789916,0.06722689075630252,0.025210084033613446,0.03361344537815126,0.01680672268907563,0.0,0.0
2019,81.7,5,20.0,9.0,11.0,1,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,14,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,167,0.41336633663366334,23,17.565217391304348,49,6.3,469.458064516129,0.23870967741935484,0.2709677419354839,0.2967741935483871,0.04516129032258064,0.09032258064516129,0.10967741935483871,0.06451612903225806,0.025806451612903226,0.03225806451612903,0.0064516129032258064,0.0,0.0
2019,81.7,5,20.0,8.0,12.0,0,0.0,2.0,5.0,4.0,4.0,3.75,1.0,1.0,1.0,1.0,14,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,158,0.42587601078167114,21,17.666666666666668,47,7.02,608.5238095238095,0.23809523809523808,0.25170068027210885,0.2857142857142857,0.09523809523809523,0.06802721088435375,0.10884353741496598,0.061224489795918366,0.02040816326530612,0.034013605442176874,0.013605442176870748,0.0,0.0
2018,81.7,5,20.0,8.0,12.0,0,0.0,4.0,5.0,5.0,5.0,4.75,2.8,2.4,2.6,2.4,14,3.6,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,127,0.4276094276094276,18,16.5,33,7.27,527.2434782608696,0.2608695652173913,0.23478260869565218,0.26956521739130435,0.09565217391304348,0.10434782608695652,0.11304347826086956,0.06086956521739131,0.017391304347826087,0.034782608695652174,0.0,0.0,0.0
2018,81.7,5,20.0,8.0,12.0,1,13.0,4.0,4.0,5.0,4.0,4.25,2.0,1.0,2.0,1.0,14,2.8,True,True,True,True,True,True,1,False,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1,1,95,0.472636815920398,12,16.75,16,6.37,484.7142857142857,0.2087912087912088,0.26373626373626374,0.32967032967032966,0.02197802197802198,0.10989010989010989,0.10989010989010989,0.054945054945054944,0.02197802197802198,0.04395604395604396,0.0,0.0,0.0
2018,81.7,5,20.0,8.0,12.0,0,0.0,4.0,4.0,4.0,4.0,4.0,2.6,2.8,3.0,2.6,14,4.0,True,False,False,True,True,False,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,74,0.6218487394957983,6,19.833333333333332,8,7.76,510.0571428571429,0.22857142857142856,0.22857142857142856,0.3,0.08571428571428572,0.04285714285714286,0.12857142857142856,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0
2019,81.7,5,20.0,8.0,12.0,0,0.0,3.0,4.0,4.0,3.0,3.5,1.0,2.0,2.0,1.0,14,3.0,True,True,True,True,True,True,1,False,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,1,166,0.46368715083798884,18,19.88888888888889,30,8.5,555.7702702702703,0.22972972972972974,0.22297297297297297,0.2702702702702703,0.0945945945945946,0.13513513513513514,0.10135135135135136,0.0472972972972973,0.02702702702702703,0.033783783783783786,0.006756756756756757,0.0,0.0
2018,81.7,5,20.0,5.0,15.0,0,0.0,5.0,5.0,6.0,5.0,5.25,1.0,1.0,1.0,1.0,14,0.0,True,False,False,True,True,False,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,157,0.4088541666666667,20,19.2,48,8.18,434.9574468085106,0.2553191489361702,0.24113475177304963,0.2765957446808511,0.07092198581560284,0.10638297872340426,0.12056737588652482,0.05673758865248227,0.014184397163120567,0.028368794326241134,0.014184397163120567,0.0,0.0
2016,81.7,5,21.0,4.0,11.0,0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,13,3.8,True,True,True,True,True,True,1,False,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0.0,1,1,122,0.5104602510460251,13,18.384615384615383,25,7.16,595.9739130434782,0.21739130434782608,0.25217391304347825,0.23478260869565218,0.09565217391304348,0.08695652173913043,0.11304347826086956,0.0782608695652174,0.017391304347826087,0.05217391304347826,0.0,0.0,0.0
2016,81.7,5,21.0,8.0,13.0,0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,13,3.8,True,True,True,True,True,True,1,False,2,1,0,0,0,0,0,0,0,1,0,0,0,2,1.0,1,1,203,0.4403470715835141,29,15.89655172413793,72,5.53,477.6775956284153,0.34972677595628415,0.2568306010928962,0.273224043715847,0.09289617486338798,0.1092896174863388,0.1092896174863388,0.04371584699453552,0.01639344262295082,0.0273224043715847,0.00546448087431694,0.0,0.0
2018,81.7,5,21.0,8.0,13.0,1,9.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,77,0.5968992248062015,6,21.5,6,9.5,375.86301369863014,0.3013698630136986,0.2328767123287671,0.2191780821917808,0.0958904109589041,0.0684931506849315,0.136986301369863,0.0684931506849315,0.0136986301369863,0.0821917808219178,0.0136986301369863,0.0,0.0
2019,81.7,5,21.0,8.0,13.0,0,0.0,5.0,5.0,4.0,5.0,4.75,6.0,6.0,4.0,3.0,14,2.4,False,False,True,True,False,False,1,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,113,0.39649122807017545,16,17.8125,21,6.99,450.05,0.26,0.29,0.28,0.03,0.11,0.14,0.05,0.01,0.04,0.01,0.0,0.0
2016,81.7,5,21.0,6.0,15.0,1,11.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,13,4.4,True,True,True,True,True,True,1,False,2,0,0,0,0,1,0,0,0,1,0,0,0,2,1.0,1,1,222,0.4457831325301205,26,19.153846153846153,52,7.86,639.2048780487805,0.24878048780487805,0.25365853658536586,0.2,0.13658536585365855,0.16097560975609757,0.07317073170731707,0.05365853658536585,0.01951219512195122,0.02926829268292683,0.00975609756097561,0.0,0.0
2019,81.7,5,23.0,9.0,14.0,1,7.0,5.0,4.0,4.0,4.0,4.25,1.0,1.0,1.0,1.0,14,0.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,134,0.40978593272171254,16,20.4375,23,8.39,554.0813008130082,0.21138211382113822,0.2682926829268293,0.3008130081300813,0.07317073170731707,0.08130081300813008,0.11382113821138211,0.056910569105691054,0.016260162601626018,0.032520325203252036,0.008130081300813009,0.0,0.0
2016,81.7,5,23.0,4.0,18.0,1,6.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,13,1.6,True,True,True,True,True,True,1,False,4,1,0,1,0,1,0,0,0,0,1,0,0,4,0.0,1,1,152,0.40425531914893614,17,22.11764705882353,36,8.59,578.2888888888889,0.23703703703703705,0.23703703703703705,0.25925925925925924,0.1037037037037037,0.0962962962962963,0.13333333333333333,0.05185185185185185,0.02962962962962963,0.044444444444444446,0.014814814814814815,0.0,0.0
2019,81.7,5,23.0,6.0,18.0,1,5.0,3.0,4.0,4.0,3.0,3.5,2.0,3.0,3.0,2.0,14,3.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,161,0.4014962593516209,18,22.27777777777778,42,8.85,548.3175675675676,0.22972972972972974,0.3310810810810811,0.25675675675675674,0.060810810810810814,0.0945945945945946,0.08783783783783784,0.05405405405405406,0.02027027027027027,0.02702702702702703,0.006756756756756757,0.0,0.0
2018,81.7,5,23.0,3.0,20.0,1,3.5,6.0,6.0,5.0,5.0,5.5,2.8,2.8,3.6,3.2,14,5.0,False,True,False,True,True,True,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,126,0.46153846153846156,17,16.058823529411764,25,6.32,436.5169491525424,0.23728813559322035,0.288135593220339,0.2542372881355932,0.03389830508474576,0.07627118644067797,0.11864406779661017,0.07627118644067797,0.025423728813559324,0.0423728813559322,0.00847457627118644,0.0,0.0
2016,81.7,5,23.0,11.0,9.0,0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,13,2.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,79,0.5096774193548387,7,22.142857142857142,14,8.04,419.44594594594594,0.24324324324324326,0.25675675675675674,0.25675675675675674,0.08108108108108109,0.05405405405405406,0.0945945945945946,0.08108108108108109,0.04054054054054054,0.05405405405405406,0.0,0.0,0.0
2016,81.7,5,24.0,11.0,11.0,1,8.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,13,2.4,True,True,True,True,True,True,1,False,3,1,0,1,0,0,1,0,0,0,0,0,0,3,1.0,1,1,137,0.45819397993311034,10,29.9,19,11.99,543.672,0.264,0.24,0.288,0.048,0.112,0.128,0.048,0.024,0.04,0.016,0.0,0.0
2016,81.7,5,24.0,8.0,12.0,1,36.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,13,3.6,True,True,True,True,True,True,1,False,2,1,0,0,1,0,0,0,0,0,0,0,0,2,1.0,1,1,84,0.5793103448275863,8,18.125,13,6.9,550.7948717948718,0.2692307692307692,0.28205128205128205,0.15384615384615385,0.08974358974358974,0.08974358974358974,0.1282051282051282,0.07692307692307693,0.02564102564102564,0.0641025641025641,0.01282051282051282,0.0,0.0
2019,81.7,5,24.0,8.0,16.0,1,13.0,5.0,5.0,6.0,5.0,5.25,4.0,6.0,6.0,1.0,14,5.0,False,False,True,True,False,False,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,123,0.44727272727272727,18,15.277777777777779,24,6.04,618.6272727272727,0.22727272727272727,0.23636363636363636,0.24545454545454545,0.1,0.10909090909090909,0.08181818181818182,0.07272727272727272,0.01818181818181818,0.045454545454545456,0.01818181818181818,0.0,0.0
2018,81.7,5,26.0,10.0,16.0,1,6.0,5.0,6.0,6.0,5.0,5.5,3.0,3.0,4.0,4.0,14,5.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,123,0.47307692307692306,15,17.333333333333332,27,7.4,485.4913793103448,0.23275862068965517,0.27586206896551724,0.25862068965517243,0.04310344827586207,0.08620689655172414,0.11206896551724138,0.0603448275862069,0.02586206896551724,0.04310344827586207,0.0,0.0,0.0
2018,81.7,5,34.0,10.0,9.0,1,2.0,5.0,5.0,5.0,4.0,4.75,1.0,1.0,1.0,1.0,14,5.0,True,True,True,True,True,True,2,False,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1,1,166,0.44623655913978494,15,24.8,31,10.25,617.1176470588235,0.24183006535947713,0.26143790849673204,0.27450980392156865,0.05228758169934641,0.13725490196078433,0.10457516339869281,0.0457516339869281,0.0196078431372549,0.032679738562091505,0.013071895424836602,0.0,0.0
2016,83.3,5,19.0,9.0,10.0,0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,13,2.8,False,True,False,True,False,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,99,0.5380434782608695,9,20.444444444444443,24,8.87,844.2371134020618,0.23711340206185566,0.30927835051546393,0.20618556701030927,0.08247422680412371,0.10309278350515463,0.10309278350515463,0.05154639175257732,0.010309278350515464,0.05154639175257732,0.0,0.0,0.0
2019,83.3,5,19.0,8.0,11.0,1,12.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,14,4.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,143,0.449685534591195,12,26.5,21,9.41,561.2611940298508,0.23880597014925373,0.27611940298507465,0.31343283582089554,0.04477611940298507,0.11194029850746269,0.1044776119402985,0.05223880597014925,0.014925373134328358,0.029850746268656716,0.0,0.0,0.0
2018,83.3,5,19.0,8.0,12.0,0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,3.0,3.0,14,5.0,False,False,True,True,True,True,2,False,3,1,0,1,0,0,0,0,0,1,0,0,0,2,1.0,1,1,150,0.40214477211796246,17,21.941176470588236,59,8.18,514.1914893617021,0.2553191489361702,0.24822695035460993,0.28368794326241137,0.07092198581560284,0.10638297872340426,0.1347517730496454,0.05673758865248227,0.02127659574468085,0.03546099290780142,0.0,0.0,0.0
2018,83.3,5,19.0,7.0,12.0,1,5.0,4.0,4.0,5.0,5.0,4.5,3.0,3.0,3.2,3.2,14,3.6,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,164,0.3511777301927195,37,12.621621621621621,59,5.51,501.62,0.26666666666666666,0.29333333333333333,0.29333333333333333,0.06,0.06666666666666667,0.10666666666666667,0.06666666666666667,0.02666666666666667,0.04,0.006666666666666667,0.0,0.0
2016,83.3,5,19.0,4.0,15.0,0,0.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,13,2.6,True,True,True,True,True,True,1,False,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1,1,98,0.5240641711229946,13,14.384615384615385,26,5.86,498.5777777777778,0.2111111111111111,0.26666666666666666,0.2222222222222222,0.06666666666666667,0.05555555555555555,0.15555555555555556,0.08888888888888889,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0
2018,83.3,5,19.0,8.0,8.0,0,0.0,5.0,5.0,5.0,4.0,4.75,4.0,3.0,4.0,3.0,14,4.4,False,True,False,True,False,True,1,False,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,1,72,0.5581395348837209,6,21.5,7,9.1,543.4647887323944,0.3380281690140845,0.30985915492957744,0.19718309859154928,0.056338028169014086,0.07042253521126761,0.11267605633802817,0.07042253521126761,0.014084507042253521,0.04225352112676056,0.014084507042253521,0.0,0.0
2016,83.3,5,20.0,9.0,11.0,1,2.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,13,4.2,True,True,True,True,True,True,1,False,2,0,0,0,1,0,0,0,0,0,0,0,1,2,1.0,1,1,163,0.39853300733496333,18,22.72222222222222,33,9.0,581.9589041095891,0.2602739726027397,0.2328767123287671,0.2671232876712329,0.11643835616438356,0.1095890410958904,0.1095890410958904,0.0547945205479452,0.0410958904109589,0.02054794520547945,0.0136986301369863,0.0,0.0
